Date,Time,Total,Cls,Cls,Cls,Cls,Cls,Cls,Cls,Cls,Cls,Cls,Cls,Cls,Cls,Mean,Vpp
2021-09-19,07-19,3437,456,2106,136,42,376,73,0,31,89,119,0,0,9,72.1,86.9
2021-09-19,06-22,4308,519,2544,172,61,528,104,0,43,144,183,0,0,10,71.3,86.8
2021-09-19,06-00,4668,531,2663,193,73,619,120,1,55,181,220,0,0,12,71.1,86.4
2021-09-19,00-00,5163,549,2892,219,124,704,130,1,57,237,238,0,0,12,71.6,86.8
2021-09-20,0000,126,5,47,6,8,34,9,0,6,7,4,0,0,0,71,84.1
2021-09-20,0100,113,0,36,14,13,27,4,0,5,9,3,0,0,2,73.6,87.6
2021-09-20,0200,140,2,39,7,21,52,8,1,1,7,2,0,0,0,78.3,93.2
2021-09-20,0300,108,0,33,10,12,27,7,0,4,6,9,0,0,0,75.2,86.8
2021-09-20,0400,122,4,47,8,2,36,6,1,4,6,8,0,0,0,66,76.7
2021-09-20,0500,238,49,108,14,1,41,6,1,7,8,3,0,0,0,62.4,74
2021-09-20,0600,333,68,175,18,2,43,10,0,2,5,9,0,0,1,62.4,77.2
2021-09-20,0700,284,25,190,14,1,37,5,0,2,3,6,0,0,1,68.8,82
2021-09-20,0800,253,20,155,16,5,42,6,0,0,5,4,0,0,0,68.1,78.1
2021-09-20,0900,260,27,147,29,1,38,6,0,0,4,7,0,0,1,67.7,82.1
2021-09-20,1000,277,25,150,28,2,49,11,0,1,6,5,0,0,0,70.1,83.4
2021-09-20,1100,312,30,175,23,3,50,11,0,5,5,9,0,0,1,70.4,86.4
2021-09-20,1200,300,36,162,22,3,49,6,0,5,5,11,0,0,1,70.1,83.1
2021-09-20,1300,309,45,160,26,3,47,9,0,4,6,9,0,0,0,65.6,79.6
2021-09-20,1400,368,41,182,28,4,67,13,0,12,9,11,0,0,1,68.1,79.8
2021-09-20,1500,347,38,191,27,4,46,14,0,3,10,10,0,0,4,69.2,82.2
2021-09-20,1600,391,53,178,28,8,59,14,0,11,21,16,0,0,3,66.1,80
2021-09-20,1700,405,45,219,25,0,57,11,0,9,19,18,0,0,2,66.4,81.2
2021-09-20,1800,350,44,159,19,6,65,7,0,6,18,23,0,0,3,66.7,81.9
2021-09-20,1900,254,17,112,31,2,43,5,0,4,21,18,0,0,1,63.8,78.3
2021-09-20,2000,220,8,92,15,6,46,8,0,5,20,20,0,0,0,70,84.5
2021-09-20,2100,198,2,67,20,2,38,12,0,4,26,26,0,0,1,64.9,81.4
2021-09-20,2200,206,3,61,15,6,49,6,0,4,30,31,0,0,1,65.2,76.3
2021-09-20,2300,219,0,42,15,5,73,11,1,6,40,26,0,0,0,62.9,73.3
2021-09-20,07-19,3856,429,2068,285,40,606,113,0,58,111,129,0,0,17,68,81.9
2021-09-20,06-22,4861,524,2514,369,52,776,148,0,73,183,202,0,0,20,67.4,81.5
2021-09-20,06-00,5286,527,2617,399,63,898,165,1,83,253,259,0,0,21,67.1,81.2
2021-09-20,00-00,6133,587,2927,458,120,1115,205,4,110,296,288,0,0,23,67.5,81.7
2021-09-21,0000,204,1,43,9,6,70,10,0,3,44,18,0,0,0,62.9,74.5
2021-09-21,0100,167,1,28,12,14,74,5,0,4,18,11,0,0,0,63,76.9
2021-09-21,0200,182,0,38,16,21,67,8,0,2,16,14,0,0,0,66.9,78.6
2021-09-21,0300,149,0,40,8,9,45,11,0,4,16,16,0,0,0,64,75.2
2021-09-21,0400,165,3,57,16,3,47,15,0,2,12,10,0,0,0,64.7,75.6
2021-09-21,0500,256,55,85,18,2,44,9,0,6,16,20,0,0,1,61.6,73.8
2021-09-21,0600,372,81,155,27,1,52,14,0,4,19,16,0,0,3,64.4,77.4
2021-09-21,0700,342,31,191,22,2,47,7,1,5,18,15,0,0,3,67.8,82.2
2021-09-21,0800,283,24,152,25,3,48,9,0,2,6,13,0,0,1,71.1,84
2021-09-21,0900,279,23,149,25,3,37,15,0,4,8,14,0,0,1,67.6,83.9
2021-09-21,1000,297,25,155,20,2,46,14,1,6,12,14,0,0,2,69,84.1
2021-09-21,1100,287,22,157,27,4,42,11,1,1,12,9,0,0,1,68.2,81.5
2021-09-21,1200,280,44,135,23,1,47,11,0,4,7,8,0,0,0,67.2,82.2
2021-09-21,1300,350,29,185,28,2,69,10,0,0,18,7,0,0,2,71.3,84.5
2021-09-21,1400,371,27,197,35,4,65,14,0,8,14,6,0,0,1,68.6,84.2
2021-09-21,1500,379,42,175,38,5,59,14,0,9,18,18,0,0,1,65.1,78.1
2021-09-21,1600,423,45,216,33,5,57,14,1,7,20,22,0,0,3,59.6,72.9
2021-09-21,1700,380,42,179,32,3,66,15,0,6,21,13,0,0,3,67.5,81.2
2021-09-21,1800,325,40,135,21,4,61,10,0,5,20,25,0,0,4,63.8,77.8
2021-09-21,1900,280,24,109,18,6,54,12,0,11,23,20,0,0,3,61.9,75.2
2021-09-21,2000,245,13,83,22,6,48,12,0,6,31,21,0,0,3,64.2,78.9
2021-09-21,2100,209,8,49,13,3,62,9,0,6,34,24,0,0,1,62.8,76.3
2021-09-21,2200,191,2,33,13,7,62,10,0,9,37,18,0,0,0,64.4,76.4
2021-09-21,2300,194,1,41,19,6,52,14,0,7,35,18,0,0,1,62.2,72.7
2021-09-21,07-19,3996,394,2026,329,38,644,144,4,57,174,164,0,0,22,67,81.4
2021-09-21,06-22,5102,520,2422,409,54,860,191,4,84,281,245,0,0,32,66.2,80.7
2021-09-21,06-00,5487,523,2496,441,67,974,215,4,100,353,281,0,0,33,66,80.5
2021-09-21,00-00,6610,583,2787,520,122,1321,273,4,121,475,370,0,0,34,65.6,79.7
2021-09-22,0000,220,3,33,5,10,66,12,0,8,49,34,0,0,0,64.1,76.8
2021-09-22,0100,173,0,38,14,13,46,6,0,10,24,21,0,0,1,69.3,83.3
2021-09-22,0200,190,0,39,9,27,71,7,0,6,16,14,0,0,1,69.2,83.5
2021-09-22,0300,166,2,32,11,12,74,7,0,7,15,6,0,0,0,70.8,82.6
2021-09-22,0400,136,6,43,9,3,35,9,0,3,12,15,0,0,1,69.3,83.9
2021-09-22,0500,258,54,63,29,5,50,14,0,7,16,18,0,0,2,64.3,79.9
2021-09-22,0600,338,72,143,16,2,52,9,0,5,17,20,0,0,2,68.4,80.8
2021-09-22,0700,308,24,171,15,0,56,7,0,3,8,23,0,0,1,67.3,83.3
2021-09-22,0800,262,22,135,29,3,38,10,1,2,11,11,0,0,0,69.3,83.2
2021-09-22,0900,114,7,59,8,1,19,6,0,2,6,4,0,0,2,64.5,79.3
2021-09-22,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-22,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-22,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-22,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-22,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-22,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-22,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-22,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-22,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-22,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-22,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-22,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-22,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-22,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-22,07-19,684,53,365,52,4,113,23,1,7,25,38,0,0,3,67.6,82.4
2021-09-22,06-22,1022,125,508,68,6,165,32,1,12,42,58,0,0,5,67.8,82
2021-09-22,06-00,1022,125,508,68,6,165,32,1,12,42,58,0,0,5,67.8,82
2021-09-22,00-00,2165,190,756,145,76,507,87,1,53,174,166,0,0,10,67.6,81.5
2021-09-23,0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-23,0100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-23,0200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-23,0300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-23,0400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-23,0500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-23,0600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-23,0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-23,0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-23,0900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-23,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-23,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-23,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-23,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-23,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-23,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-23,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-23,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-23,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-23,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-23,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-23,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-23,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-23,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-23,07-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-23,06-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-23,06-00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-23,00-00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-24,0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-24,0100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-24,0200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-24,0300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-24,0400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-24,0500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-24,0600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-24,0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-24,0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-24,0900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-24,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-24,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-24,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-24,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-24,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-24,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-24,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-24,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-24,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-24,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-24,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-24,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-24,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-24,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-24,07-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-24,06-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-24,06-00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-24,00-00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-25,0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-25,0100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-25,0200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-25,0300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-25,0400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-25,0500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-25,0600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-25,0700,142,13,87,8,1,16,6,0,2,3,5,0,0,1,71.3,85.7
2021-09-25,0800,292,28,186,19,5,28,9,0,3,6,8,0,0,0,71.5,86.9
2021-09-25,0900,271,29,168,22,1,28,3,0,0,6,12,0,0,2,71,85.4
2021-09-25,1000,309,32,186,20,4,39,12,0,1,3,9,0,0,3,70.2,83.5
2021-09-25,1100,327,32,200,16,3,46,5,0,1,13,9,0,0,2,72.5,84.8
2021-09-25,1200,300,51,175,9,4,37,8,1,4,4,6,0,0,1,72.8,87.5
2021-09-25,1300,302,50,148,22,3,45,12,0,7,7,7,0,0,1,70.8,86.3
2021-09-25,1400,365,54,200,27,3,35,7,1,8,15,12,0,0,3,70.6,85.5
2021-09-25,1500,361,45,207,20,2,45,18,0,5,9,10,0,0,0,72.5,88
2021-09-25,1600,374,55,230,13,7,42,7,0,1,11,7,0,0,1,72.7,87.1
2021-09-25,1700,354,59,196,17,7,40,10,0,2,15,8,0,0,0,62.7,77.2
2021-09-25,1800,293,37,169,22,4,37,6,0,5,9,4,0,0,0,68.7,80.8
2021-09-25,1900,234,34,129,5,4,24,8,0,6,13,9,0,0,2,68.6,82.3
2021-09-25,2000,176,20,102,7,2,21,5,0,1,12,6,0,0,0,71.6,83.9
2021-09-25,2100,155,17,81,10,4,21,5,0,2,13,2,0,0,0,70.8,85.6
2021-09-25,2200,120,7,48,4,9,20,4,0,7,16,5,0,0,0,72.2,87.5
2021-09-25,2300,95,8,40,8,5,14,5,0,0,11,4,0,0,0,73.8,88.6
2021-09-25,07-19,3690,485,2152,215,44,438,103,2,39,101,97,0,0,14,70.5,85.3
2021-09-25,06-22,4255,556,2464,237,54,504,121,2,48,139,114,0,0,16,70.5,85.1
2021-09-25,06-00,4470,571,2552,249,68,538,130,2,55,166,123,0,0,16,70.6,85.3
2021-09-25,00-00,4470,571,2552,249,68,538,130,2,55,166,123,0,0,16,70.6,85.3
2021-09-26,0000,93,6,28,4,7,13,1,0,0,30,4,0,0,0,67.8,79
2021-09-26,0100,94,5,32,3,18,24,1,0,1,9,1,0,0,0,77.1,91.5
2021-09-26,0200,61,1,15,4,20,7,1,0,3,5,4,0,0,1,75.3,89.8
2021-09-26,0300,61,0,25,4,15,8,2,1,1,3,2,0,0,0,74.1,86.7
2021-09-26,0400,57,0,22,9,2,13,1,0,4,4,2,0,0,0,73.6,90.5
2021-09-26,0500,83,3,42,7,4,22,1,0,0,2,2,0,0,0,74.2,91.2
2021-09-26,0600,154,23,85,13,2,20,2,0,1,2,6,0,0,0,71.7,87.2
2021-09-26,0700,158,19,98,4,3,17,4,1,1,3,8,0,0,0,67.8,81
2021-09-26,0800,206,19,136,10,4,22,1,0,0,7,7,0,0,0,71.8,84.4
2021-09-26,0900,207,35,125,9,1,16,8,0,3,1,9,0,0,0,71.5,86.2
2021-09-26,1000,246,41,137,13,2,29,6,0,5,7,6,0,0,0,74,87.5
2021-09-26,1100,273,33,177,10,4,30,3,0,2,9,5,0,0,0,72.3,86
2021-09-26,1200,275,43,167,15,1,29,4,0,5,3,8,0,0,0,73.1,89.5
2021-09-26,1300,344,44,222,15,3,34,7,0,2,7,9,0,0,1,72.9,88.2
2021-09-26,1400,350,43,217,15,5,38,14,0,2,8,6,0,0,2,70.9,84.6
2021-09-26,1500,349,39,205,19,4,34,8,0,7,15,15,0,0,3,72,86.1
2021-09-26,1600,391,45,244,12,8,40,10,0,5,10,11,0,0,6,69.7,85.4
2021-09-26,1700,295,48,181,6,2,23,11,1,1,7,13,0,0,2,69.2,83.8
2021-09-26,1800,2,2,0,0,0,0,0,0,0,0,0,0,0,0,18.2,-
2021-09-26,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-26,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-26,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-26,2200,2,0,2,0,0,0,0,0,0,0,0,0,0,0,37.2,-
2021-09-26,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-26,07-19,3096,411,1909,128,37,312,76,2,33,77,97,0,0,14,71.4,85.9
2021-09-26,06-22,3250,434,1994,141,39,332,78,2,34,79,103,0,0,14,71.4,86
2021-09-26,06-00,3252,434,1996,141,39,332,78,2,34,79,103,0,0,14,71.4,86
2021-09-26,00-00,3701,449,2160,172,105,419,85,3,43,132,118,0,0,15,71.7,86.2
2021-09-27,0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-27,0100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-27,0200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-27,0300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-27,0400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-27,0500,1,1,0,0,0,0,0,0,0,0,0,0,0,0,39.8,-
2021-09-27,0600,2,2,0,0,0,0,0,0,0,0,0,0,0,0,35.2,-
2021-09-27,0700,178,19,114,10,2,28,2,0,0,3,0,0,0,0,77.2,94.7
2021-09-27,0800,256,19,145,32,4,40,6,0,2,4,4,0,0,0,72.5,89.2
2021-09-27,0900,263,28,151,21,2,39,12,0,2,3,4,0,0,1,71.5,87
2021-09-27,1000,270,14,149,34,3,40,10,0,2,7,11,0,0,0,72.4,87.7
2021-09-27,1100,301,39,154,22,5,51,14,0,3,7,6,0,0,0,72.1,87.7
2021-09-27,1200,308,46,158,18,2,54,13,0,8,3,4,0,0,2,69.5,85.1
2021-09-27,1300,326,34,182,21,2,58,8,0,6,6,9,0,0,0,70.1,86.6
2021-09-27,1400,369,43,186,34,7,62,9,0,8,11,9,0,0,0,72.4,86.8
2021-09-27,1500,356,51,193,20,4,41,10,0,8,14,14,0,0,1,67.5,80.9
2021-09-27,1600,394,57,194,22,6,56,22,0,8,15,13,0,0,1,64.8,81.2
2021-09-27,1700,392,51,189,24,5,68,9,1,4,19,21,0,0,1,60.8,75.4
2021-09-27,1800,322,29,153,29,1,58,12,0,7,22,9,0,0,2,66.1,81.2
2021-09-27,1900,290,14,147,18,4,43,14,0,3,27,20,0,0,0,67,83.2
2021-09-27,2000,226,11,92,13,5,47,13,0,4,27,13,0,0,1,65.9,78.3
2021-09-27,2100,226,7,79,16,7,52,7,0,4,24,29,0,0,1,65.9,81.7
2021-09-27,2200,200,4,57,17,10,37,12,0,10,32,21,0,0,0,66,82.4
2021-09-27,2300,206,1,59,8,8,51,5,0,8,33,33,0,0,0,67.1,77.8
2021-09-27,07-19,3735,430,1968,287,43,595,127,1,58,114,104,0,0,8,69.1,85
2021-09-27,06-22,4479,464,2286,334,59,737,161,1,69,192,166,0,0,10,68.6,84.2
2021-09-27,06-00,4885,469,2402,359,77,825,178,1,87,257,220,0,0,10,68.4,83.7
2021-09-27,00-00,4886,470,2402,359,77,825,178,1,87,257,220,0,0,10,68.4,83.7
2021-09-28,0000,213,0,48,15,8,66,7,0,8,46,14,0,0,1,65.8,81.6
2021-09-28,0100,191,1,30,16,14,76,4,0,5,27,18,0,0,0,68.1,82.5
2021-09-28,0200,201,2,41,19,26,69,4,0,6,18,15,0,0,1,75.6,87.6
2021-09-28,0300,134,2,35,12,17,35,4,0,6,12,11,0,0,0,73.1,84.9
2021-09-28,0400,189,3,55,8,4,73,12,0,5,14,15,0,0,0,73.3,84.8
2021-09-28,0500,274,59,90,21,4,52,10,0,2,12,17,0,0,7,66.9,80.6
2021-09-28,0600,338,67,149,21,4,45,14,0,7,17,12,0,0,2,70.9,85.9
2021-09-28,0700,337,27,201,25,2,43,5,1,4,15,12,0,0,2,72.5,87
2021-09-28,0800,282,31,159,20,2,45,5,0,4,3,12,0,0,1,69.7,82
2021-09-28,0900,295,30,160,14,2,56,8,0,4,12,9,0,0,0,71.8,86.1
2021-09-28,1000,310,21,162,29,2,47,11,1,3,13,20,0,0,1,69.1,85.7
2021-09-28,1100,324,29,163,32,2,48,15,0,3,11,19,0,0,2,70.2,85.3
2021-09-28,1200,352,43,183,38,5,49,13,0,2,10,7,0,0,2,69.6,84.6
2021-09-28,1300,310,34,164,23,2,47,17,0,5,11,7,0,0,0,68.6,83.5
2021-09-28,1400,372,29,180,34,7,64,19,0,6,20,12,0,0,1,70.6,86.6
2021-09-28,1500,374,32,180,29,6,68,10,0,7,20,21,0,0,1,68.2,81.5
2021-09-28,1600,386,49,174,35,8,68,10,1,13,13,13,0,0,2,65.6,78.8
2021-09-28,1700,403,44,182,30,5,72,15,0,9,31,13,0,0,2,68.2,84.1
2021-09-28,1800,359,28,166,33,5,62,14,0,6,19,25,0,0,1,66.1,82.1
2021-09-28,1900,327,21,139,22,4,67,13,0,13,23,25,0,0,0,66.7,79
2021-09-28,2000,84,3,28,9,2,21,3,0,0,9,9,0,0,0,64.6,78.5
2021-09-28,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-28,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-28,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-28,07-19,4104,397,2074,342,48,669,142,3,66,178,170,0,0,15,69.1,84.1
2021-09-28,06-22,4853,488,2390,394,58,802,172,3,86,227,216,0,0,17,69,83.9
2021-09-28,06-00,4853,488,2390,394,58,802,172,3,86,227,216,0,0,17,69,83.9
2021-09-28,00-00,6055,555,2689,485,131,1173,213,3,118,356,306,0,0,26,69.2,83.9
2021-09-29,0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-29,0100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-29,0200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-29,0300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-29,0400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-29,0500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-29,0600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-29,0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-29,0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-29,0900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-29,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-29,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-29,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-29,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-29,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-29,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-29,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-29,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-29,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-29,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-29,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-29,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-29,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-29,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-29,07-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-29,06-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-29,06-00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-29,00-00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-30,0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-30,0100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-30,0200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-30,0300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-30,0400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-30,0500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-30,0600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-30,0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-09-30,0800,82,8,41,9,2,9,5,0,2,3,3,0,0,0,74.6,88
2021-09-30,0900,290,24,159,24,2,39,7,0,3,14,15,0,0,3,72.6,87
2021-09-30,1000,313,13,156,16,3,59,24,0,5,18,18,0,0,1,69.2,84
2021-09-30,1100,331,26,168,34,6,48,17,0,4,10,15,0,0,3,76,90
2021-09-30,1200,303,38,153,21,6,50,10,1,5,4,13,0,0,2,73.2,87.7
2021-09-30,1300,380,28,210,38,3,52,12,2,3,18,11,0,0,3,72.2,88.4
2021-09-30,1400,369,27,205,22,3,68,16,1,4,11,11,0,0,1,72.6,91.4
2021-09-30,1500,397,40,215,25,3,52,21,3,6,13,16,0,0,3,60.3,79.6
2021-09-30,1600,421,42,212,40,6,59,14,0,12,16,15,0,0,5,69.6,83.6
2021-09-30,1700,407,42,205,26,4,63,15,1,12,18,21,0,0,0,69.8,85.3
2021-09-30,1800,378,41,189,26,3,66,13,3,3,20,14,0,0,0,68.7,84.1
2021-09-30,1900,286,18,153,24,6,40,11,0,2,21,10,0,0,1,68.6,83.3
2021-09-30,2000,237,6,99,16,9,43,9,0,5,24,23,0,0,3,68.7,80.9
2021-09-30,2100,209,4,84,27,6,31,8,0,4,25,20,0,0,0,68.6,81.8
2021-09-30,2200,198,15,81,8,3,32,5,0,3,27,22,0,0,2,66.4,80
2021-09-30,2300,216,13,59,13,11,58,8,0,6,23,25,0,0,0,65.7,78.5
2021-09-30,07-19,3671,329,1913,281,41,565,154,11,59,145,152,0,0,21,70.3,86.4
2021-09-30,06-22,4403,357,2249,348,62,679,182,11,70,215,205,0,0,25,70,86
2021-09-30,06-00,4817,385,2389,369,76,769,195,11,79,265,252,0,0,27,69.7,85.5
2021-09-30,00-00,4817,385,2389,369,76,769,195,11,79,265,252,0,0,27,69.7,85.5
2021-10-01,0000,217,3,66,25,8,53,10,0,2,31,18,0,0,1,68.4,78.5
